-- Logs begin at Thu 2020-01-30 14:51:24 UTC, end at Sat 2020-02-01 08:25:17 UTC. --
Feb 01 08:02:24 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:02:24.616794 W | etcdserver: request "header:<ID:14919139277751106221 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/destinationrules.networking.istio.io\" mod_revision:53144690 > success:<request_put:<key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/destinationrules.networking.istio.io\" value_size:3437 >> failure:<request_range:<key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/destinationrules.networking.istio.io\" > >>" with result "size:20" took too long (134.094009ms) to execute
Feb 01 08:02:24 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:02:24.620080 W | etcdserver: read-only range request "key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/envoyfilters.networking.istio.io\" " with result "range_response_count:1 size:2433" took too long (146.169612ms) to execute
Feb 01 08:02:24 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:02:24.874165 W | etcdserver: read-only range request "key:\"/registry/rbac.istio.io/clusterrbacconfigs/\" range_end:\"/registry/rbac.istio.io/clusterrbacconfigs0\" " with result "range_response_count:0 size:7" took too long (162.305005ms) to execute
Feb 01 08:02:24 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:02:24.904437 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts\" range_end:\"/registry/serviceaccountt\" count_only:true " with result "range_response_count:0 size:9" took too long (179.747441ms) to execute
Feb 01 08:02:24 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:02:24.904482 W | etcdserver: read-only range request "key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/gateways.networking.istio.io\" " with result "range_response_count:1 size:2621" took too long (189.672216ms) to execute
Feb 01 08:02:24 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:02:24.904649 W | etcdserver: read-only range request "key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/meshpolicies.authentication.istio.io\" " with result "range_response_count:1 size:2487" took too long (188.159795ms) to execute
Feb 01 08:02:24 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:02:24.904827 W | etcdserver: read-only range request "key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/envoyfilters.networking.istio.io\" " with result "range_response_count:1 size:2613" took too long (189.583558ms) to execute
Feb 01 08:02:25 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:02:25.104145 W | etcdserver: read-only range request "key:\"/registry/authentication.istio.io/policies/istio-system/grafana-ports-mtls-disabled\" " with result "range_response_count:1 size:937" took too long (137.616275ms) to execute
Feb 01 08:02:25 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:02:25.109128 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (101.068339ms) to execute
Feb 01 08:02:25 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:02:25.109383 W | etcdserver: read-only range request "key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/httpapispecs.config.istio.io\" " with result "range_response_count:1 size:2395" took too long (132.174675ms) to execute
Feb 01 08:02:25 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:02:25.109577 W | etcdserver: read-only range request "key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/clusterrbacconfigs.rbac.istio.io\" " with result "range_response_count:1 size:2641" took too long (136.67027ms) to execute
Feb 01 08:02:25 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:02:25.109766 W | etcdserver: read-only range request "key:\"/registry/authentication.istio.io/meshpolicies/\" range_end:\"/registry/authentication.istio.io/meshpolicies0\" " with result "range_response_count:1 size:807" took too long (138.147433ms) to execute
Feb 01 08:02:25 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:02:25.323950 W | etcdserver: request "header:<ID:14919139277751106280 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/quotaspecbindings.config.istio.io\" mod_revision:53144726 > success:<request_put:<key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/quotaspecbindings.config.istio.io\" value_size:2621 >> failure:<request_range:<key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/quotaspecbindings.config.istio.io\" > >>" with result "size:20" took too long (118.812959ms) to execute
Feb 01 08:02:25 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:02:25.343502 W | etcdserver: read-only range request "key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/httpapispecbindings.config.istio.io\" " with result "range_response_count:1 size:2673" took too long (136.651157ms) to execute
Feb 01 08:02:25 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:02:25.373807 W | etcdserver: read-only range request "key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/policies.authentication.istio.io\" " with result "range_response_count:1 size:2585" took too long (166.929608ms) to execute
Feb 01 08:02:25 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:02:25.562193 W | etcdserver: read-only range request "key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/httpapispecs.config.istio.io\" " with result "range_response_count:1 size:2575" took too long (177.326592ms) to execute
Feb 01 08:02:25 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:02:25.562414 W | etcdserver: read-only range request "key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/attributemanifests.config.istio.io\" " with result "range_response_count:1 size:2565" took too long (171.977788ms) to execute
Feb 01 08:02:25 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:02:25.564057 W | etcdserver: request "header:<ID:14919139277751106295 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/rules.config.istio.io\" mod_revision:53144732 > success:<request_put:<key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/rules.config.istio.io\" value_size:2551 >> failure:<request_range:<key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/rules.config.istio.io\" > >>" with result "size:20" took too long (130.060448ms) to execute
Feb 01 08:02:25 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:02:25.564442 W | etcdserver: read-only range request "key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/meshpolicies.authentication.istio.io\" " with result "range_response_count:1 size:2667" took too long (151.859269ms) to execute
Feb 01 08:02:25 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:02:25.565100 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/quotaspecs/\" range_end:\"/registry/config.istio.io/quotaspecs0\" " with result "range_response_count:0 size:7" took too long (147.629749ms) to execute
Feb 01 08:02:25 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:02:25.567030 W | etcdserver: read-only range request "key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/quotaspecbindings.config.istio.io\" " with result "range_response_count:1 size:2645" took too long (147.029686ms) to execute
Feb 01 08:02:25 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:02:25.796809 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/bypasses/\" range_end:\"/registry/config.istio.io/bypasses0\" " with result "range_response_count:0 size:7" took too long (155.110594ms) to execute
Feb 01 08:02:25 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:02:25.797143 W | etcdserver: request "header:<ID:14919139277751106316 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/circonuses.config.istio.io\" mod_revision:53132872 > success:<request_put:<key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/circonuses.config.istio.io\" value_size:2658 >> failure:<request_range:<key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/circonuses.config.istio.io\" > >>" with result "size:20" took too long (133.288461ms) to execute
