-- Logs begin at Sun 2019-11-10 04:23:24 UTC, end at Tue 2019-11-12 11:17:51 UTC. --
Nov 12 10:55:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 10:55:46.025583 I | mvcc: store.index: compact 37975782
Nov 12 10:55:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 10:55:46.031125 I | mvcc: finished scheduled compaction at 37975782 (took 4.438621ms)
Nov 12 10:56:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 10:56:47.169668 W | etcdserver: read-only range request "key:\"/registry/mutatingwebhookconfigurations\" range_end:\"/registry/mutatingwebhookconfigurationt\" count_only:true " with result "range_response_count:0 size:9" took too long (238.033785ms) to execute
Nov 12 10:56:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 10:56:47.170131 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (146.205858ms) to execute
Nov 12 10:59:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 10:59:55.828143 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (164.06361ms) to execute
Nov 12 11:00:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 11:00:30.213121 W | etcdserver: request "header:<ID:14919139277667501042 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-rns7d.15d6653c7cab27e0\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-rns7d.15d6653c7cab27e0\" value_size:363 lease:5695767240812724939 >> failure:<>>" with result "size:20" took too long (111.980253ms) to execute
Nov 12 11:00:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 11:00:46.037739 I | mvcc: store.index: compact 37976590
Nov 12 11:00:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 11:00:46.044559 I | mvcc: finished scheduled compaction at 37976590 (took 5.362141ms)
Nov 12 11:01:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 11:01:26.345160 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-cp59q\" " with result "range_response_count:1 size:1121" took too long (155.647066ms) to execute
Nov 12 11:01:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 11:01:26.373998 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-rws7x\" " with result "range_response_count:1 size:1121" took too long (144.298025ms) to execute
Nov 12 11:01:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 11:01:26.374116 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-k9mxc\" " with result "range_response_count:1 size:1118" took too long (156.659675ms) to execute
Nov 12 11:01:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 11:01:26.374173 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1065" took too long (157.273383ms) to execute
Nov 12 11:01:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 11:01:26.374262 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (152.158041ms) to execute
Nov 12 11:02:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 11:02:26.523298 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-tqddr\" " with result "range_response_count:1 size:1121" took too long (148.921814ms) to execute
