-- Logs begin at Sat 2019-10-26 21:27:07 UTC, end at Fri 2019-11-01 02:31:52 UTC. --
Nov 01 02:11:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 02:11:24.576970 I | mvcc: store.index: compact 35303259
Nov 01 02:11:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 02:11:24.582734 I | mvcc: finished scheduled compaction at 35303259 (took 4.363464ms)
Nov 01 02:11:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 02:11:27.150913 W | etcdserver: request "header:<ID:14919139277656891014 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/deployments/istio-system/istio-ingressgateway\" mod_revision:35305394 > success:<request_put:<key:\"/registry/deployments/istio-system/istio-ingressgateway\" value_size:6115 >> failure:<request_range:<key:\"/registry/deployments/istio-system/istio-ingressgateway\" > >>" with result "size:20" took too long (133.603983ms) to execute
Nov 01 02:11:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 02:11:27.151326 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/replicaset-controller-token-6xc9z\" " with result "range_response_count:1 size:2381" took too long (171.714476ms) to execute
Nov 01 02:11:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 02:11:27.167252 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-telemetry\" " with result "range_response_count:1 size:6148" took too long (137.612833ms) to execute
Nov 01 02:11:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 02:11:27.428863 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/disruption-controller\" " with result "range_response_count:1 size:262" took too long (198.488236ms) to execute
Nov 01 02:11:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 02:11:27.431909 W | etcdserver: read-only range request "key:\"/registry/replicasets/istio-system/istio-ingressgateway-746bdcc7c5\" " with result "range_response_count:1 size:2742" took too long (173.409664ms) to execute
Nov 01 02:11:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 02:11:27.432163 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-wmwls\" " with result "range_response_count:1 size:2738" took too long (164.417169ms) to execute
Nov 01 02:11:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 02:11:27.432429 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/endpoint-controller\" " with result "range_response_count:1 size:256" took too long (173.738175ms) to execute
Nov 01 02:11:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 02:11:27.647021 W | etcdserver: read-only range request "key:\"/registry/replicasets/istio-system/istio-ingressgateway-746bdcc7c5\" " with result "range_response_count:1 size:2742" took too long (118.115976ms) to execute
Nov 01 02:11:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 02:11:32.888886 W | etcdserver: request "header:<ID:14919139277656891124 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/replicasets/default/backend-844b95fc6f\" mod_revision:35305436 > success:<request_put:<key:\"/registry/replicasets/default/backend-844b95fc6f\" value_size:988 >> failure:<request_range:<key:\"/registry/replicasets/default/backend-844b95fc6f\" > >>" with result "size:20" took too long (113.447044ms) to execute
