-- Logs begin at Sun 2019-11-10 04:23:24 UTC, end at Tue 2019-11-12 06:45:28 UTC. --
Nov 12 06:23:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:23:29.898386 W | etcdserver: request "header:<ID:14919139277667314876 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" mod_revision:37930965 > success:<request_put:<key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" value_size:383 >> failure:<request_range:<key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" > >>" with result "size:20" took too long (104.677496ms) to execute
Nov 12 06:24:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:24:12.430231 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (228.02122ms) to execute
Nov 12 06:24:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:24:25.779894 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/prometheuses\" range_end:\"/registry/monitoring.coreos.com/prometheuset\" count_only:true " with result "range_response_count:0 size:9" took too long (110.17608ms) to execute
Nov 12 06:24:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:24:40.656711 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (102.223568ms) to execute
Nov 12 06:24:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:24:46.532291 W | etcdserver: read-only range request "key:\"/registry/events/default/backend.15d6561f085fff06\" " with result "range_response_count:1 size:498" took too long (282.190036ms) to execute
Nov 12 06:24:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:24:46.532515 W | etcdserver: read-only range request "key:\"/registry/deployments/default/\" range_end:\"/registry/deployments/default0\" limit:500 " with result "range_response_count:1 size:1910" took too long (169.244673ms) to execute
Nov 12 06:24:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:24:59.606840 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kubernetes-dashboard-token-lvfxb\" " with result "range_response_count:1 size:2374" took too long (187.848842ms) to execute
Nov 12 06:25:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:25:04.462564 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (121.708574ms) to execute
Nov 12 06:25:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:25:04.462773 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (188.87205ms) to execute
Nov 12 06:25:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:25:05.119471 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/flannel-token-gkg9c\" " with result "range_response_count:1 size:2283" took too long (475.88099ms) to execute
Nov 12 06:25:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:25:05.119542 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (341.636221ms) to execute
Nov 12 06:25:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:25:05.119612 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (652.605727ms) to execute
Nov 12 06:25:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:25:06.380187 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (658.933156ms) to execute
Nov 12 06:25:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:25:06.380305 W | etcdserver: read-only range request "key:\"/registry/certificatesigningrequests\" range_end:\"/registry/certificatesigningrequestt\" count_only:true " with result "range_response_count:0 size:7" took too long (275.089687ms) to execute
Nov 12 06:25:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:25:11.893541 W | wal: sync duration of 4.026150571s, expected less than 1s
Nov 12 06:25:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:25:11.893888 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (3.414214591s) to execute
Nov 12 06:25:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:25:11.894706 W | etcdserver: failed to revoke 4f0b6e20c7f02f7b ("lease not found")
Nov 12 06:25:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:25:11.903112 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (2.764307913s) to execute
Nov 12 06:25:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:25:11.903312 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers\" range_end:\"/registry/horizontalpodautoscalert\" count_only:true " with result "range_response_count:0 size:9" took too long (1.347943287s) to execute
Nov 12 06:25:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:25:11.903411 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-kube-state-metrics-token-52n8d\" " with result "range_response_count:1 size:2504" took too long (1.763474746s) to execute
Nov 12 06:25:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:25:14.857438 W | etcdserver: read-only range request "key:\"/registry/clusterroles\" range_end:\"/registry/clusterrolet\" count_only:true " with result "range_response_count:0 size:9" took too long (244.398531ms) to execute
Nov 12 06:25:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:25:16.297508 W | etcdserver: request "header:<ID:14919139277667315744 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" mod_revision:37931175 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" value_size:4519 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" > >>" with result "size:20" took too long (303.928692ms) to execute
Nov 12 06:25:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:25:16.297883 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-nq256.15d6560f80f532fe\" " with result "range_response_count:1 size:558" took too long (679.511355ms) to execute
Nov 12 06:25:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:25:16.297926 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (668.905475ms) to execute
Nov 12 06:25:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:25:16.298416 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-h2rx8.15d65614c6f353a2\" " with result "range_response_count:1 size:468" took too long (667.291345ms) to execute
Nov 12 06:25:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:25:16.298630 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (372.976905ms) to execute
Nov 12 06:25:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:25:16.298824 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (373.208683ms) to execute
Nov 12 06:25:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:25:16.475661 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-nq256.15d6560f8881724b\" " with result "range_response_count:1 size:465" took too long (160.247685ms) to execute
Nov 12 06:25:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:25:16.475692 W | etcdserver: read-only range request "key:\"/registry/deployments/default/backend\" " with result "range_response_count:1 size:1897" took too long (164.244061ms) to execute
Nov 12 06:25:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:25:16.475975 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-h2rx8\" " with result "range_response_count:1 size:1623" took too long (151.524129ms) to execute
Nov 12 06:25:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:25:16.476233 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-h2rx8.15d65614d53fb3cd\" " with result "range_response_count:1 size:468" took too long (166.014191ms) to execute
Nov 12 06:25:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:25:16.940036 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (437.398584ms) to execute
Nov 12 06:25:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:25:16.940152 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-nq256\" " with result "range_response_count:1 size:1620" took too long (172.481987ms) to execute
Nov 12 06:25:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:25:16.940226 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/default/kubernetes\" " with result "range_response_count:1 size:211" took too long (426.686537ms) to execute
Nov 12 06:25:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:25:16.940348 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/replicaset-controller\" " with result "range_response_count:1 size:262" took too long (428.432301ms) to execute
Nov 12 06:25:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:25:16.941913 W | etcdserver: read-only range request "key:\"/registry/events/default/backend.15d6561f085fff06\" " with result "range_response_count:1 size:498" took too long (429.176881ms) to execute
