-- Logs begin at Mon 2019-11-04 06:45:01 UTC, end at Thu 2019-11-07 12:40:54 UTC. --
Nov 07 12:18:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 12:18:47.940375 I | mvcc: store.index: compact 36781701
Nov 07 12:18:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 12:18:47.949685 I | mvcc: finished scheduled compaction at 36781701 (took 7.945444ms)
Nov 07 12:18:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 12:18:48.123543 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/istio-galley-service-account-token-tqls7\" " with result "range_response_count:1 size:2440" took too long (149.057381ms) to execute
Nov 07 12:23:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 12:23:47.953633 I | mvcc: store.index: compact 36782434
Nov 07 12:23:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 12:23:47.960890 I | mvcc: finished scheduled compaction at 36782434 (took 5.977908ms)
Nov 07 12:28:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 12:28:28.451197 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-telemetry\" " with result "range_response_count:1 size:6148" took too long (133.052683ms) to execute
Nov 07 12:28:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 12:28:48.063697 I | mvcc: store.index: compact 36783206
Nov 07 12:28:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 12:28:48.074339 I | mvcc: finished scheduled compaction at 36783206 (took 9.010567ms)
Nov 07 12:28:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 12:28:48.297335 W | etcdserver: read-only range request "key:\"/registry/pods/default/\" range_end:\"/registry/pods/default0\" limit:500 " with result "range_response_count:4 size:17306" took too long (112.69516ms) to execute
Nov 07 12:29:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 12:29:46.098361 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (163.176961ms) to execute
Nov 07 12:29:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 12:29:55.446635 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (486.849898ms) to execute
Nov 07 12:29:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 12:29:55.446690 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:4146" took too long (204.871854ms) to execute
Nov 07 12:29:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 12:29:55.446753 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/replicaset-controller-token-6xc9z\" " with result "range_response_count:1 size:2381" took too long (502.848254ms) to execute
Nov 07 12:29:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 12:29:55.446904 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (504.106202ms) to execute
Nov 07 12:30:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 12:30:02.022869 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (122.417952ms) to execute
Nov 07 12:30:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 12:30:05.511067 W | wal: sync duration of 1.616773358s, expected less than 1s
Nov 07 12:30:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 12:30:05.513989 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-p5lf5\" " with result "range_response_count:1 size:4260" took too long (588.411893ms) to execute
Nov 07 12:30:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 12:30:05.514501 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.458623068s) to execute
Nov 07 12:30:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 12:30:05.514750 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/istio-citadel-service-account-token-dpf47\" " with result "range_response_count:1 size:2447" took too long (731.999955ms) to execute
Nov 07 12:30:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 12:30:05.514952 W | etcdserver: read-only range request "key:\"/registry/clusterrolebindings\" range_end:\"/registry/clusterrolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (902.389086ms) to execute
Nov 07 12:30:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 12:30:05.515172 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (1.250385046s) to execute
Nov 07 12:30:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 12:30:05.515310 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/cloudwatches\" range_end:\"/registry/config.istio.io/cloudwatchet\" count_only:true " with result "range_response_count:0 size:7" took too long (493.619118ms) to execute
Nov 07 12:30:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 12:30:12.241439 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (152.790244ms) to execute
