-- Logs begin at Fri 2019-11-08 03:53:52 UTC, end at Sun 2019-11-10 16:49:54 UTC. --
Nov 10 16:27:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:27:50.528926 W | etcdserver: request "header:<ID:14919139277665809708 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" mod_revision:37548775 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" value_size:6184 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" > >>" with result "size:20" took too long (179.128349ms) to execute
Nov 10 16:27:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:27:50.579975 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (213.090815ms) to execute
Nov 10 16:27:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:27:59.923646 W | wal: sync duration of 1.296273283s, expected less than 1s
Nov 10 16:27:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:27:59.923992 W | etcdserver: read-only range request "key:\"/registry/networkpolicies\" range_end:\"/registry/networkpoliciet\" count_only:true " with result "range_response_count:0 size:7" took too long (670.245231ms) to execute
Nov 10 16:27:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:27:59.924448 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (735.543373ms) to execute
Nov 10 16:28:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:28:02.156296 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (221.933326ms) to execute
Nov 10 16:28:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:28:07.002945 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (265.737524ms) to execute
Nov 10 16:28:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:28:07.003207 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (267.675005ms) to execute
Nov 10 16:28:09 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:28:09.166609 W | etcdserver: read-only range request "key:\"/registry/events/default/backend.15d5d9ea062e0860\" " with result "range_response_count:1 size:541" took too long (121.466683ms) to execute
Nov 10 16:28:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:28:15.131693 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/alertmanagers\" range_end:\"/registry/monitoring.coreos.com/alertmanagert\" count_only:true " with result "range_response_count:0 size:9" took too long (277.621509ms) to execute
Nov 10 16:28:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:28:15.131767 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (345.597789ms) to execute
Nov 10 16:28:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:28:17.134570 W | etcdserver: read-only range request "key:\"/registry/cronjobs/\" range_end:\"/registry/cronjobs0\" " with result "range_response_count:0 size:7" took too long (102.025956ms) to execute
Nov 10 16:28:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:28:20.902311 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (160.192559ms) to execute
Nov 10 16:28:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:28:30.506556 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/heapster\" " with result "range_response_count:0 size:7" took too long (200.312611ms) to execute
Nov 10 16:28:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:28:37.270007 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (114.859753ms) to execute
Nov 10 16:28:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:28:37.270494 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (114.622434ms) to execute
Nov 10 16:28:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:28:40.961003 W | etcdserver: read-only range request "key:\"/registry/roles\" range_end:\"/registry/rolet\" count_only:true " with result "range_response_count:0 size:9" took too long (492.28649ms) to execute
Nov 10 16:28:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:28:40.975997 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (424.892913ms) to execute
Nov 10 16:28:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:28:41.257784 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (253.657665ms) to execute
Nov 10 16:28:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:28:47.572623 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (169.816522ms) to execute
Nov 10 16:28:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:28:47.572692 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (275.300072ms) to execute
Nov 10 16:28:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:28:47.572810 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (275.320028ms) to execute
Nov 10 16:28:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:28:49.540394 W | wal: sync duration of 1.33454932s, expected less than 1s
Nov 10 16:28:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:28:49.542928 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (530.782561ms) to execute
Nov 10 16:28:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:28:49.543311 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (249.445785ms) to execute
Nov 10 16:28:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:28:52.047396 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-r9bsb.15d5d9fae5888a83\" " with result "range_response_count:1 size:590" took too long (441.728296ms) to execute
Nov 10 16:28:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:28:52.047652 W | etcdserver: request "header:<ID:14919139277665810186 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" mod_revision:37548886 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" value_size:4519 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" > >>" with result "size:20" took too long (165.321627ms) to execute
Nov 10 16:28:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:28:52.052852 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (377.315219ms) to execute
Nov 10 16:28:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:28:54.208857 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (132.779186ms) to execute
Nov 10 16:28:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:28:58.575299 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-mqjx2.15d5d9fd79abea77\" " with result "range_response_count:1 size:590" took too long (369.108649ms) to execute
Nov 10 16:28:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:28:58.575801 W | etcdserver: read-only range request "key:\"/registry/deployments/default/\" range_end:\"/registry/deployments/default0\" limit:500 " with result "range_response_count:1 size:1897" took too long (411.494422ms) to execute
Nov 10 16:29:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:29:01.919119 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-mqjx2.15d5d9fe3b97840a\" " with result "range_response_count:1 size:591" took too long (460.059591ms) to execute
Nov 10 16:29:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:29:02.039530 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-r9bsb.15d5d9fae5888a83\" " with result "range_response_count:1 size:590" took too long (431.060248ms) to execute
Nov 10 16:29:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:29:02.039961 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (389.5292ms) to execute
Nov 10 16:29:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:29:02.039988 W | etcdserver: read-only range request "key:\"/registry/networkpolicies\" range_end:\"/registry/networkpoliciet\" count_only:true " with result "range_response_count:0 size:7" took too long (389.578643ms) to execute
Nov 10 16:29:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:29:02.331206 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (238.100046ms) to execute
Nov 10 16:29:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:29:03.556857 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-plmbf.15d5d9fadef7e9bf\" " with result "range_response_count:1 size:586" took too long (115.29228ms) to execute
Nov 10 16:29:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:29:03.556920 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (164.025836ms) to execute
Nov 10 16:29:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:29:03.557205 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/replicaset-controller-token-6xc9z\" " with result "range_response_count:1 size:2381" took too long (163.943903ms) to execute
Nov 10 16:29:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:29:04.234332 W | etcdserver: request "header:<ID:14919139277665810324 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/default/backend-844b95fc6f-r9bsb\" mod_revision:37548734 > success:<request_put:<key:\"/registry/pods/default/backend-844b95fc6f-r9bsb\" value_size:1667 >> failure:<request_range:<key:\"/registry/pods/default/backend-844b95fc6f-r9bsb\" > >>" with result "size:20" took too long (109.505349ms) to execute
Nov 10 16:29:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:29:04.234554 W | etcdserver: read-only range request "key:\"/registry/configmaps\" range_end:\"/registry/configmapt\" count_only:true " with result "range_response_count:0 size:9" took too long (153.003783ms) to execute
Nov 10 16:29:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:29:06.486846 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kube-proxy-token-6ncqr\" " with result "range_response_count:1 size:2304" took too long (133.577354ms) to execute
Nov 10 16:29:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:29:11.166063 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (652.393813ms) to execute
Nov 10 16:29:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:29:11.412143 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (896.85628ms) to execute
Nov 10 16:29:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:29:11.615212 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-mqjx2\" " with result "range_response_count:1 size:1623" took too long (157.013871ms) to execute
Nov 10 16:29:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:29:12.434496 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-mqjx2.15d5d9fe3b97840a\" " with result "range_response_count:1 size:591" took too long (975.875467ms) to execute
Nov 10 16:29:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:29:12.434681 W | etcdserver: request "header:<ID:14919139277665810385 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/default/backend-844b95fc6f-mqjx2\" mod_revision:37548723 > success:<request_put:<key:\"/registry/pods/default/backend-844b95fc6f-mqjx2\" value_size:1667 >> failure:<request_range:<key:\"/registry/pods/default/backend-844b95fc6f-mqjx2\" > >>" with result "size:20" took too long (156.877836ms) to execute
Nov 10 16:29:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:29:20.574997 W | etcdserver: read-only range request "key:\"/registry/leases\" range_end:\"/registry/leaset\" count_only:true " with result "range_response_count:0 size:7" took too long (131.693991ms) to execute
Nov 10 16:29:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:29:23.918039 W | etcdserver: request "header:<ID:14919139277665810478 > lease_revoke:<id:4f0b6e20c7d937b6>" with result "size:29" took too long (466.487793ms) to execute
Nov 10 16:29:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:29:23.918307 W | etcdserver: failed to revoke 4f0b6e20c7d937b6 ("lease not found")
