-- Logs begin at Sat 2019-11-09 08:24:11 UTC, end at Mon 2019-11-11 13:29:14 UTC. --
Nov 11 13:08:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 13:08:21.429096 W | etcdserver: request "header:<ID:14919139277666632250 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-x2jzc\" mod_revision:0 > success:<request_put:<key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-x2jzc\" value_size:2578 >> failure:<>>" with result "size:20" took too long (106.889013ms) to execute
Nov 11 13:08:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 13:08:21.679127 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-x2jzc\" " with result "range_response_count:1 size:2738" took too long (173.0227ms) to execute
Nov 11 13:08:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 13:08:21.679206 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/endpoint-controller\" " with result "range_response_count:1 size:256" took too long (185.635864ms) to execute
Nov 11 13:09:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 13:09:21.584851 W | etcdserver: request "header:<ID:14919139277666633019 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/deployments/istio-system/istio-ingressgateway\" mod_revision:37753350 > success:<request_put:<key:\"/registry/deployments/istio-system/istio-ingressgateway\" value_size:6101 >> failure:<request_range:<key:\"/registry/deployments/istio-system/istio-ingressgateway\" > >>" with result "size:20" took too long (112.216912ms) to execute
Nov 11 13:09:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 13:09:21.599300 W | etcdserver: read-only range request "key:\"/registry/resourcequotas/istio-system/\" range_end:\"/registry/resourcequotas/istio-system0\" " with result "range_response_count:0 size:7" took too long (126.565786ms) to execute
Nov 11 13:09:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 13:09:21.599328 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-telemetry\" " with result "range_response_count:1 size:6148" took too long (106.002266ms) to execute
Nov 11 13:09:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 13:09:21.834231 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:1154" took too long (161.754239ms) to execute
Nov 11 13:09:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 13:09:21.865767 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:900" took too long (179.333534ms) to execute
Nov 11 13:09:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 13:09:21.865828 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (128.063492ms) to execute
Nov 11 13:09:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 13:09:49.132919 I | etcdserver: start to snapshot (applied: 41635119, lastsnap: 41625118)
Nov 11 13:09:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 13:09:49.213087 I | etcdserver: saved snapshot at index 41635119
Nov 11 13:09:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 13:09:49.213574 I | etcdserver: compacted raft log at 41630119
Nov 11 13:10:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 13:10:17.403930 I | pkg/fileutil: purged file /var/lib/etcd/member/snap/0000000000000017-00000000027a89da.snap successfully
Nov 11 13:10:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 13:10:29.362246 I | mvcc: store.index: compact 37752684
Nov 11 13:10:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 13:10:29.369933 I | mvcc: finished scheduled compaction at 37752684 (took 6.671837ms)
Nov 11 13:10:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 13:10:30.829632 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:4594" took too long (1.305584057s) to execute
Nov 11 13:10:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 13:10:30.829987 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-sj6v4.15d61d9cbec6148d\" " with result "range_response_count:0 size:7" took too long (1.260173823s) to execute
Nov 11 13:10:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 13:10:30.830245 W | etcdserver: request "header:<ID:14919139277666633791 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-1\" mod_revision:37753498 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" value_size:5604 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" > >>" with result "size:20" took too long (1.049351891s) to execute
