-- Logs begin at Thu 2019-10-31 07:39:49 UTC, end at Sat 2019-11-02 21:46:12 UTC. --
Nov 02 21:26:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 21:26:53.760005 I | mvcc: store.index: compact 35741270
Nov 02 21:26:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 21:26:53.766810 I | mvcc: finished scheduled compaction at 35741270 (took 4.895616ms)
Nov 02 21:26:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 21:26:54.025785 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (147.943551ms) to execute
Nov 02 21:28:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 21:28:40.265597 W | etcdserver: request "header:<ID:14919139277658608711 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/replicasets/default/backend-844b95fc6f\" mod_revision:35743011 > success:<request_put:<key:\"/registry/replicasets/default/backend-844b95fc6f\" value_size:987 >> failure:<request_range:<key:\"/registry/replicasets/default/backend-844b95fc6f\" > >>" with result "size:20" took too long (104.953108ms) to execute
Nov 02 21:28:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 21:28:40.279900 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-nxtrj\" " with result "range_response_count:1 size:1121" took too long (106.085345ms) to execute
Nov 02 21:30:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 21:30:40.569059 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-dfnt2\" " with result "range_response_count:1 size:1121" took too long (163.329643ms) to execute
Nov 02 21:30:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 21:30:40.569126 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f.15d375d22936f2f9\" " with result "range_response_count:1 size:485" took too long (174.438249ms) to execute
Nov 02 21:30:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 21:30:40.569419 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (162.500551ms) to execute
Nov 02 21:30:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 21:30:40.569589 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-tzqjg\" " with result "range_response_count:1 size:1118" took too long (163.415655ms) to execute
Nov 02 21:30:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 21:30:40.569721 W | etcdserver: request "header:<ID:14919139277658609678 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-dfnt2.15d375d229f612dd\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-dfnt2.15d375d229f612dd\" value_size:392 lease:5695767240803833834 >> failure:<>>" with result "size:20" took too long (129.55179ms) to execute
Nov 02 21:30:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 21:30:40.588951 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-rx4r9\" " with result "range_response_count:1 size:1121" took too long (150.362293ms) to execute
Nov 02 21:30:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 21:30:40.589014 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-56tk4\" " with result "range_response_count:1 size:1121" took too long (150.983911ms) to execute
Nov 02 21:30:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 21:30:40.617092 W | etcdserver: read-only range request "key:\"/registry/validatingwebhookconfigurations\" range_end:\"/registry/validatingwebhookconfigurationt\" count_only:true " with result "range_response_count:0 size:9" took too long (139.021989ms) to execute
Nov 02 21:30:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 21:30:40.789183 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1065" took too long (135.910176ms) to execute
Nov 02 21:30:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 21:30:40.789821 W | etcdserver: request "header:<ID:14919139277658609699 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/default/backend-844b95fc6f-bw4dv\" mod_revision:35743269 > success:<request_put:<key:\"/registry/pods/default/backend-844b95fc6f-bw4dv\" value_size:1422 >> failure:<request_range:<key:\"/registry/pods/default/backend-844b95fc6f-bw4dv\" > >>" with result "size:20" took too long (118.124758ms) to execute
Nov 02 21:30:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 21:30:40.805121 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f.15d375d22936f2f9\" " with result "range_response_count:1 size:485" took too long (146.541473ms) to execute
Nov 02 21:31:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 21:31:53.772894 I | mvcc: store.index: compact 35742771
Nov 02 21:31:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 21:31:53.782933 I | mvcc: finished scheduled compaction at 35742771 (took 8.142577ms)
