-- Logs begin at Wed 2019-12-18 10:00:07 UTC, end at Thu 2019-12-19 22:32:46 UTC. --
Dec 19 22:10:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 22:10:58.273435 I | mvcc: store.index: compact 45130859
Dec 19 22:10:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 22:10:58.278350 I | mvcc: finished scheduled compaction at 45130859 (took 3.569682ms)
Dec 19 22:13:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 22:13:14.125409 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers/default/\" range_end:\"/registry/horizontalpodautoscalers/default0\" limit:500 " with result "range_response_count:1 size:1436" took too long (225.613767ms) to execute
Dec 19 22:13:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 22:13:14.125711 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (313.417894ms) to execute
Dec 19 22:13:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 22:13:19.017439 N | compactor: Starting auto-compaction at revision 45056050
Dec 19 22:13:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 22:13:19.017714 N | compactor: Finished auto-compaction at revision 45056050
Dec 19 22:14:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 22:14:25.273340 W | wal: sync duration of 1.015376103s, expected less than 1s
Dec 19 22:14:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 22:14:25.282954 W | etcdserver: read-only range request "key:\"/registry/controllerrevisions\" range_end:\"/registry/controllerrevisiont\" count_only:true " with result "range_response_count:0 size:9" took too long (678.997353ms) to execute
Dec 19 22:14:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 22:14:25.285347 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (1.011291331s) to execute
Dec 19 22:14:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 22:14:25.285535 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (115.569784ms) to execute
Dec 19 22:15:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 22:15:19.920266 W | etcdserver: request "header:<ID:14919139277707866780 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-trx9h.15e1e588afdb21df\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-trx9h.15e1e588afdb21df\" value_size:392 lease:5695767240853090794 >> failure:<>>" with result "size:20" took too long (116.988535ms) to execute
Dec 19 22:15:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 22:15:19.920935 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1063" took too long (131.878388ms) to execute
Dec 19 22:15:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 22:15:19.921800 W | etcdserver: read-only range request "key:\"/registry/secrets/default/gitlab\" " with result "range_response_count:1 size:442" took too long (131.917312ms) to execute
Dec 19 22:15:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 22:15:19.923330 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-trx9h\" " with result "range_response_count:1 size:1121" took too long (124.774575ms) to execute
Dec 19 22:15:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 22:15:19.924074 W | etcdserver: read-only range request "key:\"/registry/secrets/default/default-token-zvvdz\" " with result "range_response_count:1 size:2261" took too long (133.454503ms) to execute
Dec 19 22:15:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 22:15:58.294171 I | mvcc: store.index: compact 45131578
Dec 19 22:15:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 22:15:58.300525 I | mvcc: finished scheduled compaction at 45131578 (took 4.788087ms)
Dec 19 22:20:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 22:20:35.444676 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-fw5v5\" " with result "range_response_count:1 size:1121" took too long (125.28832ms) to execute
Dec 19 22:20:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 22:20:35.444934 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1064" took too long (136.501022ms) to execute
Dec 19 22:20:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 22:20:35.444997 W | etcdserver: request "header:<ID:14919139277707869749 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/default/backend-844b95fc6f-xd8fd\" mod_revision:45133178 > success:<request_put:<key:\"/registry/pods/default/backend-844b95fc6f-xd8fd\" value_size:1426 >> failure:<request_range:<key:\"/registry/pods/default/backend-844b95fc6f-xd8fd\" > >>" with result "size:20" took too long (114.798952ms) to execute
Dec 19 22:20:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 22:20:58.310353 I | mvcc: store.index: compact 45132402
Dec 19 22:20:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 22:20:58.331252 I | mvcc: finished scheduled compaction at 45132402 (took 19.678788ms)
Dec 19 22:21:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 22:21:27.604028 W | wal: sync duration of 2.257978997s, expected less than 1s
Dec 19 22:21:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 22:21:27.607145 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (1.980946474s) to execute
Dec 19 22:21:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 22:21:27.613463 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (262.419162ms) to execute
Dec 19 22:21:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 22:21:27.613728 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (410.38236ms) to execute
Dec 19 22:21:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 22:21:27.613994 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (1.423451727s) to execute
Dec 19 22:21:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 22:21:27.614263 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.469478368s) to execute
Dec 19 22:21:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 22:21:27.614564 W | etcdserver: read-only range request "key:\"/registry/services/endpoints\" range_end:\"/registry/services/endpointt\" count_only:true " with result "range_response_count:0 size:9" took too long (1.566236905s) to execute
Dec 19 22:21:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 22:21:27.614720 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (1.653057424s) to execute
Dec 19 22:22:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 22:22:45.076762 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-l54nj\" " with result "range_response_count:1 size:1619" took too long (262.299126ms) to execute
Dec 19 22:22:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 22:22:45.077004 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-v8cdw.15e1e5e09496552a\" " with result "range_response_count:1 size:468" took too long (190.982458ms) to execute
Dec 19 22:22:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 22:22:45.077102 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-rzhlg.15e1e5db09c73dc5\" " with result "range_response_count:1 size:561" took too long (273.603839ms) to execute
Dec 19 22:22:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 22:22:45.633786 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-rzhlg.15e1e5db0ed6dff2\" " with result "range_response_count:1 size:468" took too long (548.734275ms) to execute
Dec 19 22:22:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 22:22:45.634203 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-v8cdw\" " with result "range_response_count:1 size:1743" took too long (264.513072ms) to execute
Dec 19 22:22:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 22:22:51.343569 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (226.591974ms) to execute
Dec 19 22:22:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 22:22:51.343827 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-xd8fd.15e1e5cfc6536f21\" " with result "range_response_count:1 size:550" took too long (637.740494ms) to execute
Dec 19 22:22:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 22:22:52.815723 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-xd8fd\" " with result "range_response_count:1 size:1624" took too long (547.462306ms) to execute
