-- Logs begin at Thu 2019-12-19 12:32:44 UTC, end at Fri 2019-12-20 23:14:47 UTC. --
Dec 20 22:54:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 22:54:31.932883 W | etcdserver: request "header:<ID:14919139277708902411 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-8x4bq.15e23640df24b658\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-8x4bq.15e23640df24b658\" value_size:389 lease:5695767240854126574 >> failure:<>>" with result "size:20" took too long (140.619566ms) to execute
Dec 20 22:54:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 22:54:31.933342 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f.15e23624f9cc449a\" " with result "range_response_count:1 size:485" took too long (146.595333ms) to execute
Dec 20 22:54:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 22:54:31.934157 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-txtgf\" " with result "range_response_count:1 size:1121" took too long (140.668536ms) to execute
Dec 20 22:54:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 22:54:31.964295 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-8x4bq\" " with result "range_response_count:1 size:1118" took too long (167.961484ms) to execute
Dec 20 22:54:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 22:54:31.964511 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-xtcqd\" " with result "range_response_count:1 size:1121" took too long (163.074616ms) to execute
Dec 20 22:54:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 22:54:32.152613 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1065" took too long (155.727023ms) to execute
Dec 20 22:54:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 22:54:32.152716 W | etcdserver: request "header:<ID:14919139277708902428 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f.15e23624f9cc449a\" mod_revision:45399348 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f.15e23624f9cc449a\" value_size:386 lease:5695767240854126574 >> failure:<request_range:<key:\"/registry/events/default/backend-844b95fc6f.15e23624f9cc449a\" > >>" with result "size:20" took too long (117.990028ms) to execute
Dec 20 22:56:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 22:56:19.676152 I | mvcc: store.index: compact 45398719
Dec 20 22:56:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 22:56:19.683987 I | mvcc: finished scheduled compaction at 45398719 (took 6.618943ms)
Dec 20 22:59:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 22:59:54.837534 W | wal: sync duration of 1.064229376s, expected less than 1s
Dec 20 22:59:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 22:59:54.842691 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (780.210034ms) to execute
Dec 20 22:59:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 22:59:55.001168 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (726.40907ms) to execute
Dec 20 22:59:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 22:59:55.001679 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (622.348221ms) to execute
Dec 20 23:00:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 23:00:10.734510 W | wal: sync duration of 1.66040365s, expected less than 1s
Dec 20 23:00:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 23:00:10.738872 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (428.780553ms) to execute
Dec 20 23:00:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 23:00:10.738888 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (1.632082323s) to execute
Dec 20 23:00:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 23:00:10.739213 W | etcdserver: read-only range request "key:\"/registry/rolebindings\" range_end:\"/registry/rolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (574.483286ms) to execute
Dec 20 23:00:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 23:00:24.615310 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (341.261793ms) to execute
Dec 20 23:00:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 23:00:27.250644 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (104.134452ms) to execute
Dec 20 23:00:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 23:00:45.484017 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (159.050176ms) to execute
Dec 20 23:00:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 23:00:45.484128 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (270.272612ms) to execute
Dec 20 23:00:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 23:00:51.396154 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/replicaset-controller-token-6xc9z\" " with result "range_response_count:1 size:2381" took too long (123.771398ms) to execute
Dec 20 23:00:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 23:00:51.411783 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (139.324234ms) to execute
Dec 20 23:00:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 23:00:51.668351 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (150.478339ms) to execute
Dec 20 23:00:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 23:00:51.668423 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-wszwm.15e23621252d160a\" " with result "range_response_count:1 size:468" took too long (150.922162ms) to execute
Dec 20 23:00:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 23:00:51.668522 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (156.609108ms) to execute
Dec 20 23:00:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 23:00:54.735354 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (460.247924ms) to execute
Dec 20 23:00:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 23:00:54.735391 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/podmonitors\" range_end:\"/registry/monitoring.coreos.com/podmonitort\" count_only:true " with result "range_response_count:0 size:7" took too long (120.429759ms) to execute
Dec 20 23:00:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 23:00:54.735616 W | etcdserver: read-only range request "key:\"/registry/clusterroles\" range_end:\"/registry/clusterrolet\" count_only:true " with result "range_response_count:0 size:9" took too long (489.754412ms) to execute
Dec 20 23:00:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 23:00:55.225375 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v2beta2.autoscaling\" " with result "range_response_count:1 size:640" took too long (183.540555ms) to execute
Dec 20 23:00:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 23:00:55.225474 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v2beta1.autoscaling\" " with result "range_response_count:1 size:640" took too long (179.772419ms) to execute
Dec 20 23:00:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 23:00:55.225579 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.storage.k8s.io\" " with result "range_response_count:1 size:649" took too long (184.092284ms) to execute
Dec 20 23:00:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 23:00:55.225765 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.authorization.k8s.io\" " with result "range_response_count:1 size:653" took too long (184.292369ms) to execute
Dec 20 23:00:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 23:00:55.225845 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.metrics.k8s.io\" " with result "range_response_count:1 size:1284" took too long (185.855198ms) to execute
Dec 20 23:00:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 23:00:56.440389 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (752.34291ms) to execute
Dec 20 23:00:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 23:00:56.444239 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (748.724276ms) to execute
Dec 20 23:00:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 23:00:56.444474 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-wszwm\" " with result "range_response_count:1 size:1859" took too long (616.709293ms) to execute
Dec 20 23:01:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 23:01:05.225067 W | wal: sync duration of 1.067169128s, expected less than 1s
Dec 20 23:01:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 23:01:05.234396 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (959.821097ms) to execute
Dec 20 23:01:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 23:01:05.624611 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.138840357s) to execute
Dec 20 23:01:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 23:01:05.624974 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (1.146162921s) to execute
Dec 20 23:01:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 23:01:05.625160 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/prometheuses\" range_end:\"/registry/monitoring.coreos.com/prometheuset\" count_only:true " with result "range_response_count:0 size:9" took too long (1.274891076s) to execute
Dec 20 23:01:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 23:01:05.650920 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (411.317053ms) to execute
Dec 20 23:01:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 23:01:05.651067 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-operator-token-t4dst\" " with result "range_response_count:1 size:2434" took too long (202.816298ms) to execute
Dec 20 23:01:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 23:01:14.541679 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kubernetes-dashboard-token-lvfxb\" " with result "range_response_count:1 size:2374" took too long (230.419129ms) to execute
Dec 20 23:01:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 23:01:14.541994 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (267.412527ms) to execute
