-- Logs begin at Tue 2019-11-05 09:07:00 UTC, end at Fri 2019-11-08 07:05:33 UTC. --
Nov 08 06:43:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:43:35.693966 W | etcdserver: request "header:<ID:14919139277663521345 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" mod_revision:36974365 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" value_size:5896 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" > >>" with result "size:20" took too long (369.508452ms) to execute
Nov 08 06:43:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:43:35.694333 W | etcdserver: read-only range request "key:\"/registry/networkpolicies\" range_end:\"/registry/networkpoliciet\" count_only:true " with result "range_response_count:0 size:7" took too long (193.136696ms) to execute
Nov 08 06:43:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:43:39.720845 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (510.651022ms) to execute
Nov 08 06:43:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:43:39.720984 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (517.593501ms) to execute
Nov 08 06:43:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:43:40.259861 W | etcdserver: read-only range request "key:\"/registry/deployments/kube-system/metrics-server-v0.3.1\" " with result "range_response_count:0 size:7" took too long (358.869524ms) to execute
Nov 08 06:43:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:43:45.865756 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (114.817565ms) to execute
Nov 08 06:43:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:43:45.871716 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (118.060047ms) to execute
Nov 08 06:43:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:43:49.957386 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (821.742221ms) to execute
Nov 08 06:43:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:43:49.961530 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (819.099161ms) to execute
Nov 08 06:43:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:43:51.277418 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (1.010867434s) to execute
Nov 08 06:43:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:43:56.220861 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (113.829376ms) to execute
Nov 08 06:43:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:43:56.221033 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (229.876932ms) to execute
Nov 08 06:43:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:43:57.137145 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.metrics.k8s.io\" " with result "range_response_count:1 size:1284" took too long (496.609795ms) to execute
Nov 08 06:43:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:43:57.137296 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v2beta2.autoscaling\" " with result "range_response_count:1 size:640" took too long (500.024409ms) to execute
Nov 08 06:43:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:43:57.137414 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v2beta1.autoscaling\" " with result "range_response_count:1 size:640" took too long (499.311399ms) to execute
Nov 08 06:43:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:43:57.137502 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.authorization.k8s.io\" " with result "range_response_count:1 size:653" took too long (498.724092ms) to execute
Nov 08 06:43:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:43:57.137632 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.authorization.k8s.io\" " with result "range_response_count:1 size:667" took too long (500.002482ms) to execute
Nov 08 06:43:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:43:57.504957 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/prometheuses\" range_end:\"/registry/monitoring.coreos.com/prometheuset\" count_only:true " with result "range_response_count:0 size:9" took too long (182.059926ms) to execute
Nov 08 06:43:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:43:58.958999 I | mvcc: store.index: compact 36973041
Nov 08 06:43:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:43:58.960781 W | etcdserver: request "header:<ID:14919139277663521513 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > compaction:<revision:36973041 > " with result "size:7" took too long (302.653488ms) to execute
Nov 08 06:43:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:43:58.965953 I | mvcc: finished scheduled compaction at 36973041 (took 5.197592ms)
Nov 08 06:43:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:43:59.831842 W | etcdserver: request "header:<ID:14919139277663521514 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-master-1\" mod_revision:36974409 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" value_size:4682 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" > >>" with result "size:20" took too long (688.919893ms) to execute
Nov 08 06:43:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:43:59.831959 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers\" range_end:\"/registry/horizontalpodautoscalert\" count_only:true " with result "range_response_count:0 size:9" took too long (461.255286ms) to execute
Nov 08 06:44:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:44:00.174611 W | etcdserver: request "header:<ID:14919139277663521516 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" mod_revision:36974410 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" value_size:6412 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" > >>" with result "size:20" took too long (197.395313ms) to execute
Nov 08 06:44:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:44:00.174837 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (193.233215ms) to execute
Nov 08 06:44:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:44:00.175044 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (194.812748ms) to execute
Nov 08 06:44:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:44:04.128003 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (748.230338ms) to execute
Nov 08 06:44:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:44:04.128145 W | etcdserver: read-only range request "key:\"/registry/secrets\" range_end:\"/registry/secrett\" count_only:true " with result "range_response_count:0 size:9" took too long (683.564164ms) to execute
Nov 08 06:44:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:44:07.752082 W | etcdserver: read-only range request "key:\"/registry/services/endpoints\" range_end:\"/registry/services/endpointt\" count_only:true " with result "range_response_count:0 size:9" took too long (1.326810142s) to execute
Nov 08 06:44:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:44:07.752145 W | etcdserver: read-only range request "key:\"/registry/podtemplates\" range_end:\"/registry/podtemplatet\" count_only:true " with result "range_response_count:0 size:7" took too long (1.531169476s) to execute
