-- Logs begin at Thu 2019-10-31 22:09:41 UTC, end at Sun 2019-11-03 14:52:06 UTC. --
Nov 03 14:32:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 14:32:02.642982 I | mvcc: store.index: compact 35876952
Nov 03 14:32:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 14:32:02.650591 I | mvcc: finished scheduled compaction at 35876952 (took 5.248914ms)
Nov 03 14:37:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 14:37:02.656951 I | mvcc: store.index: compact 35878705
Nov 03 14:37:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 14:37:02.670518 I | mvcc: finished scheduled compaction at 35878705 (took 11.709339ms)
Nov 03 14:37:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 14:37:03.173648 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (366.606223ms) to execute
Nov 03 14:42:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 14:42:02.669755 I | mvcc: store.index: compact 35879408
Nov 03 14:42:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 14:42:02.676220 I | mvcc: finished scheduled compaction at 35879408 (took 4.984441ms)
Nov 03 14:45:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 14:45:53.544703 W | wal: sync duration of 1.060182684s, expected less than 1s
Nov 03 14:45:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 14:45:53.547889 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (798.119756ms) to execute
Nov 03 14:45:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 14:45:53.552936 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (759.035317ms) to execute
Nov 03 14:45:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 14:45:53.553174 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (171.539542ms) to execute
Nov 03 14:45:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 14:45:53.553396 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (482.73755ms) to execute
Nov 03 14:46:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 14:46:11.634580 N | compactor: Starting auto-compaction at revision 35815093
Nov 03 14:46:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 14:46:11.635013 N | compactor: Finished auto-compaction at revision 35815093
Nov 03 14:47:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 14:47:02.685790 I | mvcc: store.index: compact 35879979
Nov 03 14:47:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 14:47:02.693423 I | mvcc: finished scheduled compaction at 35879979 (took 6.287489ms)
Nov 03 14:47:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 14:47:12.011056 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/replicaset-controller-token-6xc9z\" " with result "range_response_count:1 size:2381" took too long (316.128162ms) to execute
Nov 03 14:47:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 14:47:12.011297 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (316.840422ms) to execute
Nov 03 14:47:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 14:47:45.182936 W | wal: sync duration of 1.44164382s, expected less than 1s
Nov 03 14:47:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 14:47:45.191378 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (1.412340509s) to execute
Nov 03 14:47:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 14:47:45.222405 W | etcdserver: read-only range request "key:\"/registry/clusterroles\" range_end:\"/registry/clusterrolet\" count_only:true " with result "range_response_count:0 size:9" took too long (784.607731ms) to execute
Nov 03 14:47:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 14:47:45.222714 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (1.054744s) to execute
Nov 03 14:47:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 14:47:45.223060 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.060602055s) to execute
Nov 03 14:47:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 14:47:55.249187 W | wal: sync duration of 1.493740871s, expected less than 1s
Nov 03 14:47:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 14:47:55.253750 W | etcdserver: read-only range request "key:\"/registry/replicasets\" range_end:\"/registry/replicasett\" count_only:true " with result "range_response_count:0 size:9" took too long (983.844993ms) to execute
Nov 03 14:47:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 14:47:55.289235 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-kube-state-metrics-token-52n8d\" " with result "range_response_count:1 size:2504" took too long (288.112228ms) to execute
