-- Logs begin at Wed 2019-12-18 04:30:31 UTC, end at Thu 2019-12-19 13:45:31 UTC. --
Dec 19 13:23:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 13:23:01.555736 W | etcdserver: request "header:<ID:14919139277707527095 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/replicasets/default/backend-844b95fc6f\" mod_revision:45047599 > success:<request_put:<key:\"/registry/replicasets/default/backend-844b95fc6f\" value_size:986 >> failure:<request_range:<key:\"/registry/replicasets/default/backend-844b95fc6f\" > >>" with result "size:20" took too long (104.574193ms) to execute
Dec 19 13:23:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 13:23:01.556114 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/default/backend\" " with result "range_response_count:1 size:378" took too long (104.087878ms) to execute
Dec 19 13:23:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 13:23:01.586651 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-4d6cq\" " with result "range_response_count:1 size:2946" took too long (128.201558ms) to execute
Dec 19 13:25:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 13:25:22.111982 W | etcdserver: request "header:<ID:14919139277707528585 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-8r2g5\" mod_revision:45041223 > success:<request_put:<key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-8r2g5\" value_size:3034 >> failure:<request_range:<key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-8r2g5\" > >>" with result "size:20" took too long (135.18452ms) to execute
Dec 19 13:25:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 13:25:22.350097 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4756" took too long (109.32139ms) to execute
Dec 19 13:25:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 13:25:22.350350 W | etcdserver: read-only range request "key:\"/registry/daemonsets\" range_end:\"/registry/daemonsett\" count_only:true " with result "range_response_count:0 size:9" took too long (154.244618ms) to execute
Dec 19 13:25:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 13:25:22.350522 W | etcdserver: read-only range request "key:\"/registry/replicasets/istio-system/istio-ingressgateway-746bdcc7c5\" " with result "range_response_count:1 size:2742" took too long (138.117815ms) to execute
Dec 19 13:25:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 13:25:37.148881 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:900" took too long (153.747136ms) to execute
Dec 19 13:25:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 13:25:37.149008 W | etcdserver: request "header:<ID:14919139277707528820 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/deployments/istio-system/istio-ingressgateway\" mod_revision:45047978 > success:<request_put:<key:\"/registry/deployments/istio-system/istio-ingressgateway\" value_size:6101 >> failure:<request_range:<key:\"/registry/deployments/istio-system/istio-ingressgateway\" > >>" with result "size:20" took too long (143.628984ms) to execute
Dec 19 13:25:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 13:25:37.163886 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-k2m6l\" " with result "range_response_count:1 size:2738" took too long (125.170337ms) to execute
Dec 19 13:25:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 13:25:37.164204 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:1153" took too long (165.954071ms) to execute
