-- Logs begin at Sun 2019-11-03 14:02:52 UTC, end at Wed 2019-11-06 14:49:00 UTC. --
Nov 06 14:28:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 14:28:06.089321 I | mvcc: store.index: compact 36567527
Nov 06 14:28:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 14:28:06.094749 I | mvcc: finished scheduled compaction at 36567527 (took 3.965432ms)
Nov 06 14:28:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 14:28:06.236105 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-prometheus-operator-prometheus\" " with result "range_response_count:1 size:1552" took too long (130.311398ms) to execute
Nov 06 14:28:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 14:28:56.643998 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:676" took too long (199.756588ms) to execute
Nov 06 14:28:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 14:28:56.644333 W | etcdserver: request "header:<ID:14919139277661924596 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/istio-system/istio-ingressgateway-746bdcc7c5.15d49920e6208e7c\" mod_revision:0 > success:<request_put:<key:\"/registry/events/istio-system/istio-ingressgateway-746bdcc7c5.15d49920e6208e7c\" value_size:403 lease:5695767240807148032 >> failure:<>>" with result "size:20" took too long (163.879578ms) to execute
Nov 06 14:28:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 14:28:56.662149 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:900" took too long (200.943699ms) to execute
Nov 06 14:28:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 14:28:56.662225 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-tttlq\" " with result "range_response_count:1 size:2738" took too long (184.315907ms) to execute
Nov 06 14:28:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 14:28:56.690841 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/listcheckers\" range_end:\"/registry/config.istio.io/listcheckert\" count_only:true " with result "range_response_count:0 size:7" took too long (163.717443ms) to execute
Nov 06 14:28:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 14:28:56.690916 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-telemetry\" " with result "range_response_count:1 size:6148" took too long (127.446087ms) to execute
Nov 06 14:28:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 14:28:56.878150 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:900" took too long (140.755242ms) to execute
Nov 06 14:29:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 14:29:11.742435 W | etcdserver: read-only range request "key:\"/registry/replicasets/istio-system/istio-ingressgateway-746bdcc7c5\" " with result "range_response_count:1 size:2742" took too long (185.101707ms) to execute
Nov 06 14:29:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 14:29:11.742496 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-pnnml\" " with result "range_response_count:1 size:2738" took too long (157.870379ms) to execute
Nov 06 14:29:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 14:29:11.742554 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/disruption-controller\" " with result "range_response_count:1 size:262" took too long (156.757641ms) to execute
Nov 06 14:29:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 14:29:11.742689 W | etcdserver: request "header:<ID:14919139277661924837 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-master-1\" mod_revision:36569600 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" value_size:4682 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" > >>" with result "size:20" took too long (135.914296ms) to execute
Nov 06 14:29:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 14:29:11.742718 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:1153" took too long (157.873841ms) to execute
Nov 06 14:29:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 14:29:11.761682 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/stackdrivers\" range_end:\"/registry/config.istio.io/stackdrivert\" count_only:true " with result "range_response_count:0 size:7" took too long (121.513903ms) to execute
Nov 06 14:29:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 14:29:11.789008 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4755" took too long (111.106879ms) to execute
Nov 06 14:29:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 14:29:18.851191 I | etcdserver: start to snapshot (applied: 40354977, lastsnap: 40344976)
Nov 06 14:29:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 14:29:18.907963 I | etcdserver: saved snapshot at index 40354977
Nov 06 14:29:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 14:29:18.908303 I | etcdserver: compacted raft log at 40349977
