-- Logs begin at Tue 2019-12-17 22:38:51 UTC, end at Thu 2019-12-19 12:06:25 UTC. --
Dec 19 11:45:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 11:45:54.099481 I | mvcc: store.index: compact 45031985
Dec 19 11:45:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 11:45:54.105059 I | mvcc: finished scheduled compaction at 45031985 (took 4.579713ms)
Dec 19 11:48:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 11:48:53.981154 W | etcdserver: read-only range request "key:\"/registry/secrets/default/default-token-zvvdz\" " with result "range_response_count:1 size:2261" took too long (160.196286ms) to execute
Dec 19 11:48:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 11:48:53.981338 W | etcdserver: read-only range request "key:\"/registry/events\" range_end:\"/registry/eventt\" count_only:true " with result "range_response_count:0 size:10" took too long (148.97044ms) to execute
Dec 19 11:48:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 11:48:53.981846 W | etcdserver: request "header:<ID:14919139277707468012 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-4qv4d.15e1c35986b14b64\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-4qv4d.15e1c35986b14b64\" value_size:389 lease:5695767240852692020 >> failure:<>>" with result "size:20" took too long (125.802923ms) to execute
Dec 19 11:48:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 11:48:54.036797 W | etcdserver: read-only range request "key:\"/registry/deployments/default/backend\" " with result "range_response_count:1 size:1910" took too long (196.423328ms) to execute
Dec 19 11:48:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 11:48:54.036908 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1063" took too long (197.036585ms) to execute
Dec 19 11:48:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 11:48:54.037075 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-h4294\" " with result "range_response_count:1 size:1121" took too long (196.729746ms) to execute
Dec 19 11:50:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 11:50:54.115494 I | mvcc: store.index: compact 45032727
Dec 19 11:50:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 11:50:54.121357 I | mvcc: finished scheduled compaction at 45032727 (took 4.430235ms)
Dec 19 11:52:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 11:52:26.800704 W | etcdserver: read-only range request "key:\"/registry/storageclasses\" range_end:\"/registry/storageclasset\" count_only:true " with result "range_response_count:0 size:9" took too long (207.476024ms) to execute
Dec 19 11:53:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 11:53:39.321953 W | etcdserver: request "header:<ID:14919139277707470793 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/replicasets/default/backend-844b95fc6f\" mod_revision:45034129 > success:<request_put:<key:\"/registry/replicasets/default/backend-844b95fc6f\" value_size:987 >> failure:<request_range:<key:\"/registry/replicasets/default/backend-844b95fc6f\" > >>" with result "size:20" took too long (111.593626ms) to execute
Dec 19 11:53:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 11:53:39.322171 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-w57jl\" " with result "range_response_count:1 size:1121" took too long (100.163568ms) to execute
Dec 19 11:53:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 11:53:39.322313 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-dkdgc\" " with result "range_response_count:1 size:1121" took too long (109.805516ms) to execute
Dec 19 11:54:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 11:54:39.401960 W | etcdserver: read-only range request "key:\"/registry/deployments/kube-system/metrics-server-v0.3.1\" " with result "range_response_count:0 size:7" took too long (101.393404ms) to execute
Dec 19 11:54:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 11:54:39.402226 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-2hztv\" " with result "range_response_count:1 size:1121" took too long (101.69055ms) to execute
Dec 19 11:54:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 11:54:39.402509 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-6hlx8\" " with result "range_response_count:1 size:1118" took too long (108.438163ms) to execute
Dec 19 11:54:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 11:54:39.612543 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1066" took too long (108.852736ms) to execute
Dec 19 11:55:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 11:55:39.608434 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-lp442\" " with result "range_response_count:1 size:1118" took too long (150.905824ms) to execute
Dec 19 11:55:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 11:55:39.608487 W | etcdserver: request "header:<ID:14919139277707472077 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/replicasets/default/backend-844b95fc6f\" mod_revision:45034580 > success:<request_put:<key:\"/registry/replicasets/default/backend-844b95fc6f\" value_size:988 >> failure:<request_range:<key:\"/registry/replicasets/default/backend-844b95fc6f\" > >>" with result "size:1079" took too long (122.113012ms) to execute
Dec 19 11:55:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 11:55:39.623236 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-68v5c\" " with result "range_response_count:1 size:1121" took too long (144.167466ms) to execute
Dec 19 11:55:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 11:55:39.623264 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-qjw2s\" " with result "range_response_count:1 size:1121" took too long (156.735397ms) to execute
Dec 19 11:55:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 11:55:39.623325 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f.15e1c3a9f3dc30c5\" " with result "range_response_count:1 size:485" took too long (152.581002ms) to execute
Dec 19 11:55:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 11:55:54.132527 I | mvcc: store.index: compact 45033644
Dec 19 11:55:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 11:55:54.138445 I | mvcc: finished scheduled compaction at 45033644 (took 4.725916ms)
Dec 19 11:58:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 11:58:07.077798 W | etcdserver: read-only range request "key:\"/registry/apiextensions.k8s.io/customresourcedefinitions\" range_end:\"/registry/apiextensions.k8s.io/customresourcedefinitiont\" count_only:true " with result "range_response_count:0 size:9" took too long (265.71886ms) to execute
Dec 19 11:58:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 11:58:07.077928 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/replicaset-controller-token-6xc9z\" " with result "range_response_count:1 size:2381" took too long (467.186812ms) to execute
Dec 19 11:58:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 11:58:07.078049 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (467.321131ms) to execute
