-- Logs begin at Sat 2019-11-02 00:45:01 UTC, end at Mon 2019-11-04 21:10:32 UTC. --
Nov 04 20:52:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 20:52:43.462327 I | mvcc: store.index: compact 36159999
Nov 04 20:52:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 20:52:43.467104 I | mvcc: finished scheduled compaction at 36159999 (took 3.62928ms)
Nov 04 20:57:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 20:57:36.017607 I | wal: segmented wal file /var/lib/etcd/member/wal/0000000000000515-00000000026109e6.wal is created
Nov 04 20:57:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 20:57:38.733507 I | pkg/fileutil: purged file /var/lib/etcd/member/wal/0000000000000510-00000000025e84f5.wal successfully
Nov 04 20:57:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 20:57:43.475263 I | mvcc: store.index: compact 36160773
Nov 04 20:57:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 20:57:43.482069 I | mvcc: finished scheduled compaction at 36160773 (took 5.58881ms)
Nov 04 20:57:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 20:57:43.674072 W | etcdserver: read-only range request "key:\"/registry/rolebindings\" range_end:\"/registry/rolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (110.294045ms) to execute
Nov 04 20:57:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 20:57:56.816295 W | etcdserver: request "header:<ID:14919139277660357076 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/deployments/default/backend\" mod_revision:36161746 > success:<request_put:<key:\"/registry/deployments/default/backend\" value_size:1844 >> failure:<request_range:<key:\"/registry/deployments/default/backend\" > >>" with result "size:20" took too long (125.769168ms) to execute
Nov 04 20:57:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 20:57:57.033919 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1064" took too long (132.032284ms) to execute
Nov 04 20:59:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 20:59:26.936406 W | etcdserver: request "header:<ID:14919139277660357972 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-zj8l2.15d411471157940c\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-zj8l2.15d411471157940c\" value_size:389 lease:5695767240805581887 >> failure:<>>" with result "size:20" took too long (130.067126ms) to execute
Nov 04 20:59:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 20:59:26.955585 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-zj8l2\" " with result "range_response_count:1 size:1118" took too long (137.526175ms) to execute
