-- Logs begin at Tue 2019-11-05 09:07:00 UTC, end at Fri 2019-11-08 06:40:35 UTC. --
Nov 08 06:18:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:18:58.591682 I | mvcc: store.index: compact 36968533
Nov 08 06:18:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:18:58.597117 I | mvcc: finished scheduled compaction at 36968533 (took 3.563302ms)
Nov 08 06:18:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:18:58.747444 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-9vjb6\" " with result "range_response_count:1 size:2314" took too long (114.307301ms) to execute
Nov 08 06:20:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:20:21.150004 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-vv4d5\" " with result "range_response_count:1 size:2738" took too long (171.075993ms) to execute
Nov 08 06:20:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:20:21.150074 W | etcdserver: read-only range request "key:\"/registry/replicasets/istio-system/istio-ingressgateway-746bdcc7c5\" " with result "range_response_count:1 size:2742" took too long (179.654733ms) to execute
Nov 08 06:20:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:20:21.150319 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kubernetes-dashboard-token-lvfxb\" " with result "range_response_count:1 size:2374" took too long (174.343316ms) to execute
Nov 08 06:20:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:20:21.150520 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:675" took too long (180.756886ms) to execute
Nov 08 06:20:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:20:21.365101 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:900" took too long (120.965878ms) to execute
Nov 08 06:21:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:21:21.215985 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-gngt2\" " with result "range_response_count:1 size:2738" took too long (167.443074ms) to execute
Nov 08 06:21:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:21:21.248436 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:991" took too long (196.391352ms) to execute
Nov 08 06:23:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:23:58.604741 I | mvcc: store.index: compact 36970250
Nov 08 06:23:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:23:58.613954 I | mvcc: finished scheduled compaction at 36970250 (took 7.722161ms)
Nov 08 06:24:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:24:00.081163 W | wal: sync duration of 1.21788842s, expected less than 1s
Nov 08 06:24:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:24:00.086284 W | etcdserver: request "header:<ID:14919139277663506442 > lease_revoke:<id:4f0b6e20c7b60f52>" with result "size:29" took too long (1.222895762s) to execute
Nov 08 06:24:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:24:00.086894 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.131004439s) to execute
Nov 08 06:24:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:24:00.087019 W | etcdserver: failed to revoke 4f0b6e20c7b60f52 ("lease not found")
Nov 08 06:24:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:24:00.087105 W | etcdserver: failed to revoke 4f0b6e20c7b60f52 ("lease not found")
Nov 08 06:24:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:24:00.152030 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/istio-galley-service-account-token-5hm99\" " with result "range_response_count:1 size:2440" took too long (142.037094ms) to execute
Nov 08 06:24:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:24:00.152110 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (592.003416ms) to execute
Nov 08 06:24:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:24:00.152349 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:6487" took too long (983.031293ms) to execute
Nov 08 06:24:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:24:18.247126 W | etcdserver: read-only range request "key:\"/registry/secrets/default/istio.default\" " with result "range_response_count:1 size:4172" took too long (104.694599ms) to execute
Nov 08 06:24:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:24:18.282356 W | etcdserver: read-only range request "key:\"/registry/secrets/default/gitlab\" " with result "range_response_count:1 size:442" took too long (139.272876ms) to execute
Nov 08 06:24:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:24:18.282660 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-t7xmh\" " with result "range_response_count:1 size:2946" took too long (115.335029ms) to execute
Nov 08 06:24:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:24:18.283098 W | etcdserver: read-only range request "key:\"/registry/secrets/default/default-token-zvvdz\" " with result "range_response_count:1 size:2261" took too long (140.598986ms) to execute
Nov 08 06:24:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:24:57.422519 W | etcdserver: read-only range request "key:\"/registry/networkpolicies\" range_end:\"/registry/networkpoliciet\" count_only:true " with result "range_response_count:0 size:7" took too long (255.753088ms) to execute
Nov 08 06:25:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:25:02.831973 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (322.009529ms) to execute
Nov 08 06:25:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 06:25:02.832936 W | etcdserver: read-only range request "key:\"/registry/pods/default/\" range_end:\"/registry/pods/default0\" limit:500 " with result "range_response_count:4 size:16927" took too long (229.283849ms) to execute
