-- Logs begin at Sun 2019-11-10 04:23:24 UTC, end at Tue 2019-11-12 06:20:02 UTC. --
Nov 12 05:59:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 05:59:27.883488 W | etcdserver: request "header:<ID:14919139277667296468 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/deployments/istio-system/istio-ingressgateway\" mod_revision:37926764 > success:<request_put:<key:\"/registry/deployments/istio-system/istio-ingressgateway\" value_size:6115 >> failure:<request_range:<key:\"/registry/deployments/istio-system/istio-ingressgateway\" > >>" with result "size:20" took too long (106.485408ms) to execute
Nov 12 05:59:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 05:59:28.153469 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/cronjob-controller\" " with result "range_response_count:1 size:253" took too long (209.319759ms) to execute
Nov 12 05:59:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 05:59:28.153549 W | etcdserver: request "header:<ID:14919139277667296489 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/istio-system/istio-ingressgateway-746bdcc7c5-97r2q.15d654cf0640df2b\" mod_revision:0 > success:<request_put:<key:\"/registry/events/istio-system/istio-ingressgateway-746bdcc7c5-97r2q.15d654cf0640df2b\" value_size:444 lease:5695767240812520193 >> failure:<>>" with result "size:20" took too long (161.060654ms) to execute
Nov 12 05:59:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 05:59:28.154827 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-w27p5\" " with result "range_response_count:1 size:2738" took too long (201.237547ms) to execute
Nov 12 05:59:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 05:59:28.167760 W | etcdserver: read-only range request "key:\"/registry/replicasets/istio-system/istio-ingressgateway-746bdcc7c5\" " with result "range_response_count:1 size:2742" took too long (189.054117ms) to execute
Nov 12 05:59:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 05:59:28.167792 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/circonuses\" range_end:\"/registry/config.istio.io/circonuset\" count_only:true " with result "range_response_count:0 size:7" took too long (197.198696ms) to execute
Nov 12 05:59:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 05:59:28.167996 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-pilot\" " with result "range_response_count:1 size:5928" took too long (188.896662ms) to execute
Nov 12 05:59:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 05:59:28.168235 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:900" took too long (192.284797ms) to execute
Nov 12 05:59:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 05:59:28.168369 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:677" took too long (189.056119ms) to execute
Nov 12 05:59:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 05:59:28.363913 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:900" took too long (106.958144ms) to execute
Nov 12 05:59:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 05:59:47.633739 W | etcdserver: request "header:<ID:14919139277667296780 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" mod_revision:37926854 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" value_size:4071 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" > >>" with result "size:20" took too long (101.521986ms) to execute
Nov 12 06:00:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:00:20.712258 W | etcdserver: request "header:<ID:14919139277667297156 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-ghj4w.15d654db4621cec5\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-ghj4w.15d654db4621cec5\" value_size:392 lease:5695767240812520965 >> failure:<>>" with result "size:20" took too long (133.326648ms) to execute
Nov 12 06:00:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:00:20.712738 W | etcdserver: read-only range request "key:\"/registry/secrets/default/gitlab\" " with result "range_response_count:1 size:442" took too long (143.323776ms) to execute
Nov 12 06:00:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:00:20.727505 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (109.01017ms) to execute
Nov 12 06:00:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:00:20.727729 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-ghj4w\" " with result "range_response_count:1 size:2946" took too long (129.471716ms) to execute
Nov 12 06:00:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:00:20.727910 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/flannel-token-gkg9c\" " with result "range_response_count:1 size:2283" took too long (140.222661ms) to execute
Nov 12 06:00:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:00:20.728105 W | etcdserver: read-only range request "key:\"/registry/secrets/default/istio.default\" " with result "range_response_count:1 size:4172" took too long (154.399951ms) to execute
Nov 12 06:00:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:00:20.728277 W | etcdserver: read-only range request "key:\"/registry/secrets/default/default-token-zvvdz\" " with result "range_response_count:1 size:2261" took too long (158.654544ms) to execute
Nov 12 06:00:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:00:28.067832 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (103.205433ms) to execute
Nov 12 06:00:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:00:43.016958 I | mvcc: store.index: compact 37926311
Nov 12 06:00:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:00:43.024634 I | mvcc: finished scheduled compaction at 37926311 (took 6.418795ms)
Nov 12 06:00:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:00:44.222118 W | etcdserver: request "header:<ID:14919139277667297481 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" mod_revision:37927032 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" value_size:6184 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" > >>" with result "size:20" took too long (1.012817899s) to execute
Nov 12 06:00:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:00:44.243470 W | wal: sync duration of 1.034714028s, expected less than 1s
Nov 12 06:00:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:00:44.243872 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:4146" took too long (1.011178402s) to execute
Nov 12 06:00:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:00:44.244309 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (1.022665104s) to execute
Nov 12 06:00:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:00:44.244628 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5676" took too long (479.904649ms) to execute
Nov 12 06:00:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:00:44.244847 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/istio-ingressgateway-certs\" " with result "range_response_count:0 size:7" took too long (789.782591ms) to execute
Nov 12 06:01:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:01:54.848772 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/resourcequota-controller-token-zjj84\" " with result "range_response_count:1 size:2402" took too long (170.641879ms) to execute
Nov 12 06:03:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:03:00.727568 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (130.364022ms) to execute
Nov 12 06:03:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:03:00.728334 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:4146" took too long (166.451564ms) to execute
Nov 12 06:03:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:03:30.744405 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (117.048973ms) to execute
Nov 12 06:03:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:03:55.378577 W | etcdserver: read-only range request "key:\"/registry/events\" range_end:\"/registry/eventt\" count_only:true " with result "range_response_count:0 size:10" took too long (150.106888ms) to execute
Nov 12 06:04:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:04:31.089434 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:6185" took too long (340.164069ms) to execute
Nov 12 06:04:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:04:47.383035 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (360.566265ms) to execute
Nov 12 06:05:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:05:01.384732 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (120.777161ms) to execute
Nov 12 06:05:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:05:20.980474 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1063" took too long (106.045707ms) to execute
Nov 12 06:05:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:05:20.980623 W | etcdserver: request "header:<ID:14919139277667300622 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-rkrh9.15d65521321b5aed\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-rkrh9.15d65521321b5aed\" value_size:392 lease:5695767240812524678 >> failure:<>>" with result "size:20" took too long (101.26495ms) to execute
Nov 12 06:05:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:05:20.980963 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/listentries\" range_end:\"/registry/config.istio.io/listentriet\" count_only:true " with result "range_response_count:0 size:7" took too long (105.950688ms) to execute
Nov 12 06:05:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:05:31.512118 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/statsds\" range_end:\"/registry/config.istio.io/statsdt\" count_only:true " with result "range_response_count:0 size:7" took too long (100.260767ms) to execute
Nov 12 06:05:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:05:35.688850 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-ghj4w\" " with result "range_response_count:1 size:4261" took too long (581.526631ms) to execute
Nov 12 06:05:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:05:35.722511 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:6259" took too long (602.285958ms) to execute
Nov 12 06:05:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:05:35.723665 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-8kvfm\" " with result "range_response_count:1 size:4260" took too long (605.613591ms) to execute
Nov 12 06:05:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:05:41.606037 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/alertmanagers\" range_end:\"/registry/monitoring.coreos.com/alertmanagert\" count_only:true " with result "range_response_count:0 size:9" took too long (122.186806ms) to execute
Nov 12 06:05:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:05:43.027841 I | mvcc: store.index: compact 37927063
Nov 12 06:05:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:05:43.033532 I | mvcc: finished scheduled compaction at 37927063 (took 4.550906ms)
Nov 12 06:05:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:05:44.836128 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (203.978925ms) to execute
Nov 12 06:05:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:05:44.836257 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/templates\" range_end:\"/registry/config.istio.io/templatet\" count_only:true " with result "range_response_count:0 size:7" took too long (298.429787ms) to execute
Nov 12 06:05:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:05:49.040781 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (185.277282ms) to execute
Nov 12 06:05:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:05:49.040868 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (295.911986ms) to execute
Nov 12 06:06:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:06:01.608718 W | etcdserver: read-only range request "key:\"/registry/services/specs\" range_end:\"/registry/services/spect\" count_only:true " with result "range_response_count:0 size:9" took too long (295.203179ms) to execute
Nov 12 06:06:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:06:20.753366 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/bypasses\" range_end:\"/registry/config.istio.io/bypasset\" count_only:true " with result "range_response_count:0 size:7" took too long (101.421786ms) to execute
Nov 12 06:06:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:06:29.902879 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:6259" took too long (522.53256ms) to execute
Nov 12 06:06:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:06:29.902961 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/zipkins\" range_end:\"/registry/config.istio.io/zipkint\" count_only:true " with result "range_response_count:0 size:7" took too long (236.108801ms) to execute
Nov 12 06:06:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:06:31.934452 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (114.004568ms) to execute
Nov 12 06:06:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:06:50.316199 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:6259" took too long (194.520131ms) to execute
Nov 12 06:07:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:07:02.409043 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (648.004901ms) to execute
Nov 12 06:07:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:07:02.438315 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers\" range_end:\"/registry/horizontalpodautoscalert\" count_only:true " with result "range_response_count:0 size:9" took too long (560.813102ms) to execute
Nov 12 06:07:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:07:02.438408 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (330.723847ms) to execute
Nov 12 06:07:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:07:20.917333 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (147.414671ms) to execute
Nov 12 06:07:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:07:20.917503 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:4594" took too long (178.342574ms) to execute
Nov 12 06:07:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:07:20.917991 W | etcdserver: read-only range request "key:\"/registry/initializerconfigurations\" range_end:\"/registry/initializerconfigurationt\" count_only:true " with result "range_response_count:0 size:7" took too long (108.237117ms) to execute
Nov 12 06:07:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:07:35.237480 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:6259" took too long (104.579555ms) to execute
Nov 12 06:07:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:07:45.914713 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (250.002655ms) to execute
Nov 12 06:07:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 06:07:45.914888 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (171.55638ms) to execute
