-- Logs begin at Tue 2019-11-05 22:19:11 UTC, end at Fri 2019-11-08 12:29:52 UTC. --
Nov 08 12:09:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 12:09:02.048861 I | mvcc: store.index: compact 37029421
Nov 08 12:09:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 12:09:02.058770 I | mvcc: finished scheduled compaction at 37029421 (took 5.04595ms)
Nov 08 12:10:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 12:10:39.850014 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (100.274465ms) to execute
Nov 08 12:10:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 12:10:39.850262 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (324.810492ms) to execute
Nov 08 12:12:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 12:12:08.301484 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers\" range_end:\"/registry/horizontalpodautoscalert\" count_only:true " with result "range_response_count:0 size:9" took too long (270.263501ms) to execute
Nov 08 12:12:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 12:12:26.329089 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (214.9795ms) to execute
Nov 08 12:12:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 12:12:30.431633 W | etcdserver: request "header:<ID:14919139277663729954 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/default/backend-844b95fc6f-dkh5n\" mod_revision:37031603 > success:<request_put:<key:\"/registry/pods/default/backend-844b95fc6f-dkh5n\" value_size:1426 >> failure:<request_range:<key:\"/registry/pods/default/backend-844b95fc6f-dkh5n\" > >>" with result "size:20" took too long (121.762463ms) to execute
Nov 08 12:12:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 12:12:30.432895 W | etcdserver: read-only range request "key:\"/registry/cronjobs\" range_end:\"/registry/cronjobt\" count_only:true " with result "range_response_count:0 size:7" took too long (123.251607ms) to execute
Nov 08 12:12:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 12:12:57.964568 W | etcdserver: read-only range request "key:\"/registry/ingress\" range_end:\"/registry/ingrest\" count_only:true " with result "range_response_count:0 size:7" took too long (143.995321ms) to execute
Nov 08 12:12:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 12:12:59.993622 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (240.320705ms) to execute
Nov 08 12:14:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 12:14:02.064244 I | mvcc: store.index: compact 37031081
Nov 08 12:14:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 12:14:02.074983 I | mvcc: finished scheduled compaction at 37031081 (took 8.940323ms)
Nov 08 12:14:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 12:14:02.554383 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kubernetes-dashboard-token-lvfxb\" " with result "range_response_count:1 size:2374" took too long (182.593162ms) to execute
Nov 08 12:14:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 12:14:02.554552 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (276.354434ms) to execute
Nov 08 12:15:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 12:15:45.449013 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (155.340478ms) to execute
Nov 08 12:16:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 12:16:03.558078 W | etcdserver: read-only range request "key:\"/registry/podtemplates\" range_end:\"/registry/podtemplatet\" count_only:true " with result "range_response_count:0 size:7" took too long (279.256024ms) to execute
Nov 08 12:16:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 12:16:03.558428 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (418.377682ms) to execute
Nov 08 12:16:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 12:16:03.558477 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (626.41001ms) to execute
Nov 08 12:16:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 12:16:03.558595 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (301.284927ms) to execute
Nov 08 12:16:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 12:16:03.558715 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (177.877539ms) to execute
Nov 08 12:17:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 12:17:30.837956 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-5bc8p\" " with result "range_response_count:1 size:1121" took too long (136.818984ms) to execute
Nov 08 12:18:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 12:18:20.203590 I | etcdserver: start to snapshot (applied: 40855031, lastsnap: 40845030)
Nov 08 12:18:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 12:18:20.272241 I | etcdserver: saved snapshot at index 40855031
Nov 08 12:18:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 12:18:20.272568 I | etcdserver: compacted raft log at 40850031
Nov 08 12:18:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 12:18:42.927479 I | pkg/fileutil: purged file /var/lib/etcd/member/snap/0000000000000017-00000000026ea2a2.snap successfully
Nov 08 12:18:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 12:18:48.554421 W | etcdserver: read-only range request "key:\"/registry/namespaces/kube-system\" " with result "range_response_count:1 size:180" took too long (108.374203ms) to execute
Nov 08 12:19:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 12:19:02.164987 I | mvcc: store.index: compact 37031893
Nov 08 12:19:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 12:19:02.174925 I | mvcc: finished scheduled compaction at 37031893 (took 7.249852ms)
Nov 08 12:22:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 12:22:58.399590 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/deployment-controller-token-lsgcf\" " with result "range_response_count:1 size:2381" took too long (410.460398ms) to execute
Nov 08 12:24:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 12:24:02.205951 I | mvcc: store.index: compact 37032778
Nov 08 12:24:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 12:24:02.214835 I | mvcc: finished scheduled compaction at 37032778 (took 7.050187ms)
Nov 08 12:24:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 12:24:16.392229 W | etcdserver: request "header:<ID:14919139277663736687 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/replicasets/default/backend-844b95fc6f\" mod_revision:37033699 > success:<request_put:<key:\"/registry/replicasets/default/backend-844b95fc6f\" value_size:987 >> failure:<request_range:<key:\"/registry/replicasets/default/backend-844b95fc6f\" > >>" with result "size:20" took too long (121.773493ms) to execute
Nov 08 12:24:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 12:24:16.392584 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-sjdh5\" " with result "range_response_count:1 size:1118" took too long (128.449718ms) to execute
Nov 08 12:24:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 12:24:17.686359 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-5bc8p\" " with result "range_response_count:1 size:1735" took too long (146.959923ms) to execute
Nov 08 12:24:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 12:24:17.923994 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (123.074711ms) to execute
Nov 08 12:27:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 12:27:07.603105 W | etcdserver: read-only range request "key:\"/registry/podsecuritypolicy\" range_end:\"/registry/podsecuritypolicz\" count_only:true " with result "range_response_count:0 size:9" took too long (116.298699ms) to execute
Nov 08 12:27:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 12:27:34.990924 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (128.680471ms) to execute
