-- Logs begin at Thu 2019-12-19 23:09:25 UTC, end at Sat 2019-12-21 09:21:37 UTC. --
Dec 21 08:58:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 08:58:59.426018 W | etcdserver: request "header:<ID:14919139277709302803 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/default/backend-844b95fc6f-nkxkl\" mod_revision:45504353 > success:<request_put:<key:\"/registry/pods/default/backend-844b95fc6f-nkxkl\" value_size:1668 >> failure:<request_range:<key:\"/registry/pods/default/backend-844b95fc6f-nkxkl\" > >>" with result "size:20" took too long (124.114067ms) to execute
Dec 21 09:00:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 09:00:10.591206 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (133.42453ms) to execute
Dec 21 09:00:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 09:00:54.651900 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (179.757593ms) to execute
Dec 21 09:01:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 09:01:00.048407 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers\" range_end:\"/registry/horizontalpodautoscalert\" count_only:true " with result "range_response_count:0 size:9" took too long (138.948397ms) to execute
Dec 21 09:01:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 09:01:26.609522 I | mvcc: store.index: compact 45503141
Dec 21 09:01:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 09:01:26.615647 I | mvcc: finished scheduled compaction at 45503141 (took 4.777707ms)
Dec 21 09:01:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 09:01:41.262976 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (369.719154ms) to execute
Dec 21 09:01:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 09:01:42.175811 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (165.258483ms) to execute
Dec 21 09:01:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 09:01:42.176266 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-z5pg4\" " with result "range_response_count:1 size:1121" took too long (164.525857ms) to execute
Dec 21 09:01:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 09:01:42.176582 W | etcdserver: request "header:<ID:14919139277709304207 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f.15e2573c871ae9cd\" mod_revision:45504847 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f.15e2573c871ae9cd\" value_size:386 lease:5695767240854528076 >> failure:<request_range:<key:\"/registry/events/default/backend-844b95fc6f.15e2573c871ae9cd\" > >>" with result "size:20" took too long (125.644861ms) to execute
Dec 21 09:01:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 09:01:42.199476 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-2s9z2\" " with result "range_response_count:1 size:1121" took too long (153.584938ms) to execute
