-- Logs begin at Thu 2019-12-19 23:09:25 UTC, end at Sat 2019-12-21 06:52:28 UTC. --
Dec 21 06:31:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 06:31:25.631293 I | mvcc: store.index: compact 45478450
Dec 21 06:31:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 06:31:25.637572 I | mvcc: finished scheduled compaction at 45478450 (took 4.626557ms)
Dec 21 06:32:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 06:32:38.601965 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-b6kk5\" " with result "range_response_count:1 size:1121" took too long (163.720028ms) to execute
Dec 21 06:32:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 06:32:38.632827 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-vhbkk\" " with result "range_response_count:1 size:1121" took too long (156.725094ms) to execute
Dec 21 06:32:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 06:32:38.632938 W | etcdserver: read-only range request "key:\"/registry/secrets/default/default-token-zvvdz\" " with result "range_response_count:1 size:2261" took too long (170.703063ms) to execute
Dec 21 06:32:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 06:32:38.633104 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kubernetes-dashboard-token-lvfxb\" " with result "range_response_count:1 size:2374" took too long (110.487689ms) to execute
Dec 21 06:32:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 06:32:38.633190 W | etcdserver: read-only range request "key:\"/registry/secrets/default/gitlab\" " with result "range_response_count:1 size:442" took too long (170.810418ms) to execute
Dec 21 06:33:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 06:33:38.784453 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f.15e24f4e9d0e4024\" " with result "range_response_count:1 size:485" took too long (158.393538ms) to execute
Dec 21 06:33:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 06:33:38.784690 W | etcdserver: request "header:<ID:14919139277709212745 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-xnx6h.15e24f4e9ed240fe\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-xnx6h.15e24f4e9ed240fe\" value_size:392 lease:5695767240854436906 >> failure:<>>" with result "size:20" took too long (126.884218ms) to execute
Dec 21 06:33:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 06:33:38.784723 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-xnx6h\" " with result "range_response_count:1 size:1121" took too long (150.80823ms) to execute
Dec 21 06:33:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 06:33:38.784854 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-rw5zf\" " with result "range_response_count:1 size:1118" took too long (158.341762ms) to execute
